종명,접수일시,도로유형,도로명
고양이,2020-06-05,국도,일반국도38호선
고라니,2020-06-06,국도,일반국도 19호선
고라니,2020-06-06,국도,일반국도45호선
고라니,2020-06-06,국도,17
고라니,2020-06-07,국도,4
고라니,2020-06-07,국도,일반국도 19호선
고라니,2020-06-07,국도,일반국도21호선
개,2020-06-07,국도,17
고라니,2020-06-08,국도,일반국도 7호선
고라니,2020-06-08,국도,일반국도24호선
고라니,2020-06-08,국도,17
고라니,2020-06-08,국도,17
고라니,2020-06-08,국도,17
고양이,2020-06-08,국도,일반국도29호선
다람쥐,2020-06-08,지방도,505
고라니,2020-06-08,군도,오대산로
다람쥐,2020-06-08,지방도,861
고양이,2020-06-09,국도,일반국도21호선
고양이,2020-06-09,국도,19
다람쥐,2020-06-09,시도,내장호반로
다람쥐,2020-06-09,시도,내장호반로
고라니,2020-06-10,국도,일반국도32호선
고양이,2020-06-10,국도,일반국도34호선
개,2020-06-10,국도,일반국도32호선
개,2020-06-10,국도,일반국도32호선
고라니,2020-06-10,국도,일반국도32호선
고라니,2020-06-10,국도,일반국도39호선
고라니,2020-06-11,국도,4
고라니,2020-06-11,국도,일반국도32호선
고라니,2020-06-11,국도,14
고양이,2020-06-12,국도,일반국도 7호선
고라니,2020-06-12,국도,일반국도 7호선
매,2020-06-12,국도,일반국도 7호선
고양이,2020-06-12,국도,일반국도21호선
고라니,2020-06-13,국도,일반국도21호선
너구리,2020-06-13,국도,17
고라니,2020-06-14,국도,4
고라니,2020-06-14,국도,일반국도19호선
개,2020-06-14,국도,일반국도45호선
고양이,2020-06-15,국도,일반국도31호선
고라니,2020-06-15,국도,17
너구리,2020-06-15,국도,일반국도19호선
고라니,2020-06-15,국도,일반국도19호선
고라니,2020-06-15,국도,일반국도21호선
고라니,2020-06-15,국도,일반국도43호선
너구리,2020-06-15,국도,일반국도43호선
멧돼지,2020-06-15,시도,계룡대로
고라니,2020-06-16,국도,일반국도 7호선
고양이,2020-06-16,국도,일반국도5호선
고라니,2020-06-16,국도,17
고양이,2020-06-17,국도,4
고라니,2020-06-17,국도,일반국도19호선
고라니,2020-06-17,국도,일반국도19호선
고라니,2020-06-17,국도,17
고라니,2020-06-18,국도,일반국도21호선
고라니,2020-06-18,군도,변산해변로
고양이,2020-06-19,국도,일반국도 31호선
고양이,2020-06-19,국도,일반국도25호선
고라니,2020-06-19,국도,일반국도21호선
고라니,2020-06-19,국도,17
너구리,2020-06-20,국도,4
고양이,2020-06-20,국도,일반국도 19호선
고라니,2020-06-20,국도,일반국도19호선
고라니,2020-06-20,국도,일반국도38호선
고라니,2020-06-20,국도,일반국도45호선
고라니,2020-06-20,국도,일반국도38호선
고라니,2020-06-20,국도,일반국도32호선
고라니,2020-06-20,국도,일반국도39호선
고라니,2020-06-20,국도,일반국도21호선
고라니,2020-06-20,국도,30
다람쥐,2020-06-20,국도,44
다람쥐,2020-06-20,국도,5
오소리,2020-06-21,국도,4
개,2020-06-21,국도,일반국도34호선
고라니,2020-06-21,국도,일반국도39호선
오소리,2020-06-21,지방도,508
고양이,2020-06-22,국도,일반국도35호선
고라니,2020-06-22,국도,일반국도24호선
고양이,2020-06-22,국도,일반국도34호선
다람쥐,2020-06-22,지방도,861
고라니,2020-06-23,국도,일반국도 28호선
고양이,2020-06-23,국도,일반국도 7호선
고라니,2020-06-23,국도,일반국도 20호선
너구리,2020-06-23,국도,일반국도 31호선
고라니,2020-06-23,국도,일반국도 7호선
고라니,2020-06-23,국도,일반국도 7호선
고라니,2020-06-23,국도,일반국도 7호선
고양이,2020-06-23,국도,일반국도 7호선
고라니,2020-06-23,국도,일반국도19호선
고라니,2020-06-23,국도,일반국도19호선
고라니,2020-06-23,국도,일반국도19호선
고양이,2020-06-23,국도,일반국도29호선
다람쥐,2020-06-23,지방도,60
고라니,2020-06-23,지방도 ,1021
두루미,2020-06-24,국도,일반국도 28호선
고라니,2020-06-24,국도,일반국도 28호선
고양이,2020-06-24,국도,일반국도 7호선
고양이,2020-06-24,국도,일반국도 7호선
고라니,2020-06-24,국도,17
고라니,2020-06-24,국도,4
개,2020-06-24,국도,17
너구리,2020-06-24,국도,일반국도21호선
고양이,2020-06-25,국도,일반국도35호선
고라니,2020-06-25,국도,일반국도21호선
까마귀,2020-06-25,군도,산성로
고라니,2020-06-26,국도,일반국도 31호선
고라니,2020-06-26,국도,일반국도 7호선
고양이,2020-06-26,국도,일반국도14호선
고라니,2020-06-26,국도,일반국도7호선
너구리,2020-06-26,국도,일반국도39호선
멧돼지,2020-06-26,국도,17
고라니,2020-06-26,국도,17
고양이,2020-06-27,국도,일반국도39호선
까마귀,2020-06-27,군도,산성로
두더지,2020-06-27,군도,오대산로
고양이,2020-06-28,국도,일반국도34호선
오소리,2020-06-28,시도,설악산로
고라니,2020-06-28,지방도,737
고양이,2020-06-29,국도,일반국도20호선
고라니,2020-06-29,국도,일반국도19호선
고양이,2020-06-29,국도,일반국도38호선
고양이,2020-06-29,국도,19
개,2020-06-29,국도,17
다람쥐,2020-06-29,시도,내장호반로
고양이,2020-06-30,국도,일반국도21호선
고라니,2020-06-30,국도,17
고라니,2020-06-30,국도,19
고양이,2020-07-01,국도,일반국도14호선
고양이,2020-07-01,국도,일반국도21호선
멧돼지,2020-07-01,시도,계룡대로
고양이,2020-07-02,국도,일반국도14호선
고라니,2020-07-02,국도,일반국도5호선
고라니,2020-07-02,국도,일반국도19호선
고양이,2020-07-02,국도,일반국도39호선
고라니,2020-07-02,국도,일반국도39호선
고라니,2020-07-02,국도,17
고라니,2020-07-03,국도,일반국도 7호선
고라니,2020-07-03,국도,일반국도14호선
고양이,2020-07-03,국도,일반국도34호선
고양이,2020-07-04,국도,일반국도38호선
고양이,2020-07-04,국도,일반국도21호선
고양이,2020-07-05,국도,일반국도21호선
수달,2020-07-05,국도,일반국도34호선
삵,2020-07-06,국도,일반국도 28호선
고라니,2020-07-06,국도,일반국도 31호선
고라니,2020-07-06,국도,일반국도 7호선
고양이,2020-07-06,국도,일반국도24호선
고양이,2020-07-06,국도,일반국도21호선
고라니,2020-07-06,국도,일반국도32호선
고양이,2020-07-06,국도,일반국도38호선
고양이,2020-07-06,국도,일반국도21호선
고라니,2020-07-06,국도,일반국도21호선
고라니,2020-07-06,국도,일반국도34호선
고라니,2020-07-06,국도,일반국도34호선
고양이,2020-07-07,국도,일반국도39호선
고라니,2020-07-07,국도,일반국도39호선
고라니,2020-07-07,국도,일반국도32호선
고라니,2020-07-07,국도,일반국도21호선
고라니,2020-07-07,국도,일반국도39호선
고라니,2020-07-07,국도,일반국도21호선
고라니,2020-07-07,국도,일반국도34호선
고라니,2020-07-07,국도,일반국도39호선
고라니,2020-07-07,국도,일반국도34호선
고라니,2020-07-07,국도,일반국도34호선
고라니,2020-07-07,국도,일반국도32호선
고라니,2020-07-08,국도,일반국도34호선
고라니,2020-07-08,국도,일반국도32호선
고라니,2020-07-08,국도,일반국도32호선
고라니,2020-07-09,국도,일반국도38호선
고라니,2020-07-09,국도,일반국도38호선
너구리,2020-07-09,국도,17
까마귀,2020-07-10,국도,일반국도25호선
고라니,2020-07-10,국도,일반국도38호선
고라니,2020-07-10,국도,일반국도45호선
고양이,2020-07-11,국도,일반국도 7호선
개,2020-07-11,국도,일반국도 31호선
고양이,2020-07-11,국도,일반국도 31호선
고라니,2020-07-11,국도,일반국도39호선
고양이,2020-07-11,국도,일반국도21호선
고라니,2020-07-11,국도,일반국도21호선
고라니,2020-07-12,국도,일반국도21호선
고양이,2020-07-12,국도,일반국도29호선
개,2020-07-13,국도,일반국도 7호선
고양이,2020-07-13,국도,일반국도14호선
고라니,2020-07-13,국도,일반국도5호선
고라니,2020-07-13,국도,일반국도21호선
고라니,2020-07-13,국도,일반국도29호선
고양이,2020-07-13,국도,일반국도21호선
고라니,2020-07-13,국도,일반국도32호선
고라니,2020-07-13,국도,일반국도21호선
고라니,2020-07-14,국도,일반국도 20호선
고양이,2020-07-14,국도,일반국도 28호선
고양이,2020-07-14,국도,일반국도 28호선
고양이,2020-07-14,국도,일반국도35호선
고라니,2020-07-14,국도,일반국도34호선
개,2020-07-15,국도,일반국도 28호선
고양이,2020-07-15,국도,일반국도24호선
고양이,2020-07-15,국도,일반국도32호선
파랑새,2020-07-15,지방도,1023
두더지,2020-07-15,군도,송의로
고양이,2020-07-16,국도,일반국도 7호선
고양이,2020-07-16,국도,일반국도 7호선
고양이,2020-07-16,국도,일반국도24호선
고라니,2020-07-16,국도,일반국도45호선
고양이,2020-07-17,국도,일반국도 28호선
개,2020-07-17,국도,일반국도24호선
고라니,2020-07-17,국도,일반국도29호선
고라니,2020-07-18,국도,일반국도21호선
고라니,2020-07-19,국도,29
너구리,2020-07-19,국도,일반국도45호선
청설모,2020-07-19,국도,5
고양이,2020-07-20,국도,일반국도 28호선
고양이,2020-07-20,국도,일반국도25호선
고양이,2020-07-20,국도,일반국도5호선
고라니,2020-07-20,국도,일반국도45호선
참새,2020-07-20,지방도 ,1021
고라니,2020-07-21,국도,일반국도 7호선
고라니,2020-07-21,국도,일반국도 7호선
고라니,2020-07-21,국도,일반국도19호선
고양이,2020-07-21,국도,일반국도34호선
두더지,2020-07-21,시도,영단로
고라니,2020-07-22,국도,일반국도34호선
고양이,2020-07-23,국도,일반국도32호선
고양이,2020-07-24,국도,일반국도14호선
고양이,2020-07-24,국도,일반국도 19호선
고라니,2020-07-24,국도,일반국도21호선
개,2020-07-25,국도,일반국도 7호선
고라니,2020-07-25,국도,일반국도34호선
고라니,2020-07-25,국도,17
고라니,2020-07-26,국도,일반국도32호선
고라니,2020-07-27,국도,일반국도 31호선
너구리,2020-07-27,국도,일반국도 28호선
개,2020-07-27,국도,일반국도24호선
고라니,2020-07-27,국도,일반국도 19호선
고라니,2020-07-27,국도,일반국도34호선
개,2020-07-27,국도,27
고라니,2020-07-27,지방도 ,1021
고양이,2020-07-28,국도,일반국도24호선
고양이,2020-07-28,국도,일반국도45호선
고양이,2020-07-29,국도,일반국도24호선
고라니,2020-07-29,국도,일반국도24호선
고양이,2020-07-29,국도,일반국도34호선
고라니,2020-07-29,국도,27
다람쥐,2020-07-29,지방도,861
다람쥐,2020-07-29,지방도,861
다람쥐,2020-07-29,지방도,861
다람쥐,2020-07-29,지방도,861
다람쥐,2020-07-29,지방도,861
다람쥐,2020-07-29,지방도,861
고양이,2020-07-30,국도,일반국도 4호선
고라니,2020-07-30,국도,일반국도38호선
고라니,2020-07-30,국도,일반국도39호선
너구리,2020-07-30,국도,44
고라니,2020-07-31,국도,일반국도24호선
개,2020-07-31,국도,일반국도34호선
고양이,2020-07-31,국도,일반국도21호선
고라니,2020-08-01,국도,일반국도29호선
고양이,2020-08-01,국도,일반국도29호선
고라니,2020-08-01,국도,일반국도34호선
고라니,2020-08-02,국도,일반국도38호선
고라니,2020-08-02,국도,일반국도38호선
너구리,2020-08-03,국도,일반국도 7호선
고양이,2020-08-03,국도,일반국도14호선
고라니,2020-08-03,국도,일반국도5호선
개,2020-08-03,국도,일반국도24호선
고양이,2020-08-03,국도,일반국도45호선
고양이,2020-08-03,국도,일반국도38호선
청설모,2020-08-03,군도,변산해변로
고양이,2020-08-04,국도,일반국도 7호선
고양이,2020-08-04,국도,일반국도38호선
고라니,2020-08-04,국도,일반국도39호선
고라니,2020-08-04,국도,17
고양이,2020-08-05,국도,일반국도38호선
고양이,2020-08-05,국도,일반국도45호선
고양이,2020-08-06,국도,일반국도5호선
고라니,2020-08-06,국도,일반국도24호선
고양이,2020-08-06,국도,일반국도5호선
고양이,2020-08-06,국도,일반국도38호선
고라니,2020-08-06,국도,일반국도45호선
고라니,2020-08-06,국도,17
참새,2020-08-06,지방도 ,1021
고라니,2020-08-07,국도,일반국도24호선
고라니,2020-08-07,국도,일반국도32호선
고양이,2020-08-07,국도,일반국도29호선
고라니,2020-08-08,국도,일반국도38호선
고라니,2020-08-09,국도,일반국도29호선
개,2020-08-10,국도,일반국도 4호선
고라니,2020-08-10,국도,일반국도5호선
부엉이,2020-08-10,국도,일반국도32호선
개,2020-08-11,국도,일반국도5호선
고양이,2020-08-11,국도,일반국도7호선
고라니,2020-08-11,국도,일반국도2호선
고라니,2020-08-11,국도,일반국도38호선
곤줄박이,2020-08-11,지방도 ,1021
고라니,2020-08-11,국도,14
고양이,2020-08-12,국도,일반국도25호선
고양이,2020-08-12,국도,일반국도7호선
고양이,2020-08-12,국도,일반국도24호선
고라니,2020-08-12,국도,일반국도45호선
시궁쥐,2020-08-12,시도,무등로
고양이,2020-08-13,국도,일반국도7호선
고양이,2020-08-13,국도,일반국도14호선
고라니,2020-08-13,국도,일반국도5호선
고라니,2020-08-13,국도,일반국도21호선
고라니,2020-08-14,국도,일반국도21호선
너구리,2020-08-14,국도,17
개,2020-08-15,국도,29
고라니,2020-08-15,국도,일반국도39호선
닭,2020-08-15,국도,17
고라니,2020-08-15,국도,17
고라니,2020-08-16,국도,일반국도29호선
청설모,2020-08-16,시도,북병산로
